customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
8118-DMWYE,Male,0,No,No,68,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),85.46,6084.54,No
2047-DKQXJ,Male,0,No,No,2,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,93.48,192.11,Yes
5392-UYJXW,Male,0,Yes,Yes,6,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),87.24,500.56,No
6560-WJDKV,Female,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,26.32,1807.8,No
2591-HBHMM,Male,0,No,No,70,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,87.0,6224.43,No
1725-XFCVA,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),27.64,163.39,Yes
6412-RTNBW,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),103.4,896.98,Yes
5206-YUZRP,Female,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,106.71,3655.69,No
3434-UTEXH,Female,0,No,No,2,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),77.05,149.1,No
5013-XOPDS,Male,0,No,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),27.49,1967.97,No
4178-MXZML,Female,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),28.56,538.56,No
2277-DKEIE,Male,0,Yes,No,31,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),85.89,2794.61,No
4839-WKMZB,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.98,87.81,Yes
7764-KYCHC,Female,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,58.94,60.87,Yes
1587-ZPUXZ,Female,1,Yes,Yes,29,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,87.29,2562.6,No
5364-NFFAN,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,88.08,255.1,Yes
8824-YXMKP,Female,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.89,1126.18,No
6456-VNBTU,Female,0,No,No,61,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,82.56,4994.65,No
8343-WONLC,Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),92.57,94.8,Yes
5895-AUPLF,Female,0,Yes,No,44,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Electronic check,72.34,3254.83,No
2043-BCOWS,Male,0,No,No,63,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,63.47,4102.95,No
1114-RMVCU,Female,0,Yes,No,26,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),73.25,1987.76,No
3047-XVMQN,Female,0,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,34.71,2442.75,No
6864-CGFHI,Female,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),37.86,109.36,Yes
7842-IDGQK,Female,1,Yes,No,16,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),68.64,1138.55,Yes
4747-MQMYZ,Female,0,Yes,Yes,9,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),72.62,685.9,No
5523-DDROS,Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),103.46,7595.0,Yes
6435-SUPVQ,Male,0,No,No,13,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,90.11,1144.25,No
3519-TTWED,Female,0,Yes,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,31.58,658.9,No
4288-ODRKI,Male,1,Yes,No,66,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,84.86,5546.35,No
3506-BNLQL,Female,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.12,1661.42,No
7037-XLURM,Male,1,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),100.46,7302.47,No
9168-FOWXM,Male,0,No,Yes,38,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),90.61,3391.41,No
9434-HEDXF,Female,1,No,No,49,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),74.41,3792.32,No
4936-GIAPR,Male,0,No,No,18,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),91.56,1652.11,Yes
9632-MRPPY,Male,0,Yes,Yes,43,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,69.89,3099.1,No
3531-IESVC,Male,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.12,394.0,No
2540-YXFAJ,Male,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.95,1296.01,No
9956-FIJOI,Male,0,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),37.12,525.2,No
5275-PCFUW,Male,1,Yes,No,69,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),65.58,4401.29,No
9493-VMUAS,Female,0,Yes,No,4,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,81.67,331.11,Yes
7457-EPMGZ,Female,0,No,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),32.98,1339.52,No
6963-LJYAE,Male,0,No,No,34,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,102.3,3440.68,Yes
5094-CYKRJ,Male,0,No,No,11,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),77.85,862.23,Yes
9759-QTUJT,Female,0,Yes,No,1,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),72.0,72.33,No
4597-CMBQU,Female,0,No,No,4,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,88.69,337.19,Yes
6978-EBOKX,Male,0,Yes,Yes,72,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,93.15,6790.04,No
3073-YXUFK,Male,0,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,37.33,2540.46,No
3363-AUQIW,Male,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,96.6,285.85,Yes
5089-TCIOM,Male,0,Yes,No,20,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),68.73,1369.03,No
6474-SIQWR,Female,1,Yes,Yes,28,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,58.49,1677.44,No
3422-MZNGT,Female,0,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.33,736.02,No
7386-OQRRK,Female,0,Yes,No,14,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,86.4,1262.97,Yes
4810-GNTQU,Female,0,No,No,70,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,90.23,6040.65,No
8087-ITEKB,Male,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.45,1635.61,No
7260-EKWKM,Female,1,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),72.54,69.98,Yes
8302-UMGKJ,Male,1,No,Yes,48,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),51.93,2407.82,No
6311-MYLSN,Male,1,Yes,Yes,2,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,76.94,155.2,No
9384-CUNDS,Female,0,No,No,42,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,81.7,3530.13,No
3996-LTRBW,Male,0,Yes,Yes,68,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Mailed check,66.39,4610.95,No
7642-RCTFP,Male,0,No,No,48,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Mailed check,78.89,3667.45,No
7850-SOEKV,Female,0,No,No,29,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,82.83,2494.61,Yes
5313-ETJSR,Male,0,No,No,71,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,No,Mailed check,75.84,5205.74,No
1942-HPNOT,Female,0,Yes,Yes,57,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,72.5,4173.35,No
6952-FSTAH,Male,0,Yes,No,10,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,106.31,1065.28,Yes
3536-JSOPK,Female,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,80.12,1700.82,Yes
5958-MZNZP,Male,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),23.74,1340.85,No
7196-BDAOY,Female,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),76.19,76.7,Yes
8631-UQKQS,Male,0,No,No,2,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,75.55,149.16,No
6529-BAOBT,Female,0,No,No,67,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),87.01,5935.55,No
2141-RORBJ,Female,1,Yes,No,1,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,71.27,70.79,Yes
4381-QJXQP,Male,0,No,No,50,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,87.7,4181.12,No
4282-OSPWH,Male,0,No,No,15,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Electronic check,68.59,1018.66,No
6204-VYDRE,Male,0,No,Yes,64,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),87.32,5344.33,No
9405-OKVBY,Female,0,No,Yes,66,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,82.79,5593.25,No
8737-HQYXC,Female,1,No,No,71,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Mailed check,75.05,5189.68,No
7476-TQRCW,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),96.64,280.75,Yes
8051-EEDWY,Female,1,Yes,No,24,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,89.7,2223.38,No
1097-HSIZD,Female,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,24.69,993.53,No
4736-IWILR,Male,0,No,No,70,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),88.99,6478.44,No
6285-LKPTQ,Male,0,No,No,11,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),73.83,798.88,Yes
3205-NZSMN,Female,0,No,No,2,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),95.77,186.56,No
9210-LHHUM,Female,0,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,27.57,188.5,No
4155-FUBFC,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,112.49,3779.12,Yes
1529-QFGFY,Male,0,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.64,1507.25,No
8131-HDMGG,Male,0,Yes,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,32.5,1730.39,No
9808-UPTKL,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),25.19,48.73,Yes
6273-WRPRH,Female,1,Yes,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),35.55,1967.35,No
1116-ZLKWG,Male,0,Yes,No,49,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.88,3905.55,Yes
5718-UALZX,Male,0,No,No,23,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,92.0,2211.25,Yes
3422-MXFUO,Male,0,No,No,39,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.76,3709.25,Yes
2312-FXSPH,Female,1,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,77.76,4679.66,No
7984-BHZKU,Male,0,Yes,No,11,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,76.31,832.46,Yes
3365-AJRVH,Female,0,No,No,71,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),81.26,5511.78,Yes
8616-HSKLL,Female,1,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),26.21,76.66,No
8727-YYSCL,Female,0,Yes,No,70,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),88.07,6415.59,No
2493-AOCUT,Female,0,Yes,No,56,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),66.85,3919.16,No
2607-PSRFN,Male,0,Yes,Yes,49,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),89.03,4176.29,No
4859-WDUUA,Female,0,Yes,Yes,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),49.72,98.56,No
8141-ZLWUJ,Female,0,Yes,Yes,70,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),83.08,5705.4,No
9378-GHCVB,Female,0,Yes,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,37.49,469.03,No
6783-IWIJB,Male,0,No,No,57,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,104.66,5715.0,No
2317-XQQKW,Male,0,Yes,No,69,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.77,6664.19,No
6909-OYYCX,Female,0,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,53.53,560.75,No
6192-TJIAX,Female,0,Yes,No,70,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),92.92,6449.1,No
8004-OWEVC,Female,1,No,No,44,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,77.93,3362.42,No
7031-HBQIL,Female,0,No,No,49,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),108.6,5410.62,No
1557-AADLO,Female,0,No,No,70,No,No phone service,DSL,No,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),61.88,4292.75,No
1057-ISLWE,Male,0,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.69,770.88,No
3993-IUGID,Female,0,Yes,Yes,26,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,100.65,2696.78,Yes
5077-NJAFI,Female,1,Yes,Yes,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),35.21,1600.45,No
6856-MXIVJ,Female,0,No,No,38,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),88.16,3182.82,No
1951-DUEWG,Female,0,Yes,Yes,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.39,47.14,No
4695-YTKVT,Male,1,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,101.03,622.07,Yes
7754-LSGSD,Male,0,Yes,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,60.95,61.22,Yes
6381-VXHQE,Female,0,Yes,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,38.88,115.85,Yes
4195-PMIZK,Male,0,No,No,55,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,62.17,3565.3,No
7603-ICFUU,Female,0,Yes,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),34.6,36.12,Yes
8017-JLRZU,Female,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),90.22,1290.99,Yes
8670-NBART,Male,0,No,No,27,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),79.5,2167.85,Yes
9990-QWNDE,Female,0,No,No,71,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.41,5392.31,No
3324-HAFZM,Male,1,Yes,Yes,16,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),83.69,1305.56,No
6755-LMZKK,Female,0,Yes,No,60,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Mailed check,103.1,6451.62,No
9429-TCCIF,Male,0,No,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,106.01,2515.33,Yes
1511-ZYWPQ,Female,0,No,No,3,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),78.21,244.66,Yes
6825-NPGUU,Female,0,Yes,Yes,3,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,76.94,236.01,Yes
4773-LYFMZ,Male,0,No,No,25,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,90.14,2322.53,Yes
8782-NMUEI,Female,1,No,No,2,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,71.59,147.27,No
2117-RMKUU,Female,0,Yes,Yes,40,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),89.04,3725.25,Yes
7402-NZOMU,Female,0,Yes,No,31,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),76.25,2406.44,Yes
6954-XWHVY,Female,0,No,No,53,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,102.44,5377.62,No
2302-OMNNE,Male,0,Yes,Yes,6,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),85.89,492.58,Yes
5369-MTTUR,Female,1,Yes,Yes,42,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),76.51,3249.31,Yes
1373-RWULZ,Male,1,Yes,Yes,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.25,358.64,Yes
7298-GDJJY,Female,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,27.67,1448.75,No
5837-QJACH,Male,0,Yes,Yes,14,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),100.8,1422.86,Yes
4359-MONHK,Male,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,25.65,1081.5,No
4832-CTGRL,Male,0,No,No,69,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,84.69,5906.45,No
3272-UAOPV,Male,1,Yes,Yes,31,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),74.8,2432.82,Yes
4271-OKHLC,Female,0,Yes,Yes,7,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),98.16,672.25,No
7594-TVQKO,Male,0,No,No,70,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.79,5825.58,No
1565-UCLCK,Female,0,No,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,38.25,744.52,No
8372-YQGXC,Male,0,No,No,55,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,87.32,4827.54,Yes
9636-HAADG,Female,0,No,No,15,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),87.2,1307.13,No
9307-NPQXT,Female,0,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,107.48,1540.79,No
7371-OVBOH,Male,0,Yes,Yes,47,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),92.95,4409.26,No
1881-IGFXN,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,76.8,320.36,Yes
4606-SRSKC,Male,0,Yes,No,68,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,72.7,4886.83,No
4683-QITBX,Male,0,No,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),34.13,702.43,Yes
9768-GWSXO,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.54,81.22,Yes
1849-NIEWD,Male,1,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),86.44,1250.22,No
